Age,Education,Edu_num,Occupation,Race,Gender,Hours_per_week,Country,Income
33, 10th,6, Craft-repair, White, Female,35, United-States, <=50K
25, HS-grad,9, Transport-moving, White, Male,60, United-States, <=50K
36, Masters,14, Prof-specialty, White, Male,40, United-States, <=50K
23, HS-grad,9, Handlers-cleaners, White, Male,72, Dominican-Republic, <=50K
63, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
47, Masters,14, Prof-specialty, White, Male,40, United-States, <=50K
80, HS-grad,9, ?, White, Male,24, United-States, <=50K
17, 11th,7, ?, White, Male,40, United-States, <=50K
40, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
30, Assoc-acdm,12, Other-service, White, Female,25, United-States, >50K
27, Some-college,10, Craft-repair, Asian-Pac-Islander, Male,40, Philippines, <=50K
33, Masters,14, Prof-specialty, White, Male,50, United-States, >50K
34, HS-grad,9, Farming-fishing, Black, Male,60, United-States, <=50K
34, Some-college,10, Protective-serv, White, Female,40, United-States, <=50K
23, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
42, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
29, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
45, HS-grad,9, Adm-clerical, White, Female,28, United-States, <=50K
24, HS-grad,9, Armed-Forces, White, Male,40, United-States, <=50K
44, Some-college,10, Prof-specialty, White, Male,40, United-States, >50K
27, 9th,5, Craft-repair, White, Male,40, Mexico, <=50K
20, Some-college,10, Sales, White, Male,35, United-States, <=50K
44, HS-grad,9, Exec-managerial, Black, Female,40, United-States, <=50K
51, HS-grad,9, Craft-repair, Amer-Indian-Eskimo, Male,40, United-States, <=50K
20, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
17, 11th,7, ?, White, Female,5, United-States, <=50K
19, HS-grad,9, Machine-op-inspct, Black, Female,40, United-States, <=50K
45, Some-college,10, Craft-repair, White, Male,55, United-States, >50K
60, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
42, Assoc-acdm,12, Exec-managerial, Black, Male,40, ?, >50K
44, HS-grad,9, Sales, White, Female,40, United-States, >50K
40, Assoc-voc,11, Machine-op-inspct, Asian-Pac-Islander, Male,40, United-States, >50K
30, HS-grad,9, Exec-managerial, White, Female,40, United-States, <=50K
38, Some-college,10, Transport-moving, Black, Male,50, United-States, <=50K
23, HS-grad,9, Transport-moving, White, Male,60, United-States, <=50K
32, Some-college,10, ?, White, Male,40, United-States, <=50K
44, Assoc-acdm,12, Farming-fishing, White, Male,40, United-States, <=50K
54, HS-grad,9, Transport-moving, Black, Male,40, United-States, <=50K
32, Bachelors,13, Prof-specialty, White, Male,50, United-States, <=50K
50, 1st-4th,2, Craft-repair, White, Male,40, United-States, <=50K
24, Bachelors,13, Tech-support, White, Female,20, United-States, <=50K
37, HS-grad,9, Adm-clerical, White, Female,60, United-States, <=50K
52, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
38, Some-college,10, Transport-moving, White, Male,40, United-States, <=50K
49, Masters,14, Exec-managerial, White, Male,45, United-States, >50K
30, Bachelors,13, Tech-support, White, Female,16, United-States, >50K
60, Some-college,10, Prof-specialty, White, Male,40, United-States, >50K
22, Some-college,10, ?, White, Male,40, United-States, <=50K
35, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
30, HS-grad,9, Transport-moving, White, Male,60, United-States, <=50K
67, Assoc-voc,11, Other-service, White, Female,24, United-States, <=50K
46, Bachelors,13, Craft-repair, White, Female,40, United-States, <=50K
17, 9th,5, Other-service, White, Male,6, United-States, <=50K
22, Some-college,10, Handlers-cleaners, White, Male,30, United-States, <=50K
27, 10th,6, Other-service, White, Male,40, United-States, <=50K
23, HS-grad,9, Other-service, White, Female,35, United-States, <=50K
33, Assoc-acdm,12, Craft-repair, White, Male,45, Portugal, <=50K
43, Some-college,10, Craft-repair, White, Male,20, United-States, <=50K
28, Bachelors,13, Prof-specialty, White, Male,20, United-States, <=50K
41, HS-grad,9, Craft-repair, White, Female,40, United-States, <=50K
52, 12th,8, ?, Black, Male,40, United-States, <=50K
25, Some-college,10, Adm-clerical, Black, Female,20, United-States, <=50K
63, 1st-4th,2, ?, White, Male,35, United-States, <=50K
59, HS-grad,9, Transport-moving, White, Male,45, United-States, <=50K
45, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
38, Bachelors,13, Sales, White, Male,60, United-States, >50K
40, HS-grad,9, Other-service, White, Female,35, United-States, <=50K
46, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
35, Assoc-acdm,12, Exec-managerial, White, Female,60, United-States, <=50K
34, HS-grad,9, Prof-specialty, White, Female,25, United-States, <=50K
33, Bachelors,13, Craft-repair, White, Male,20, United-States, <=50K
41, HS-grad,9, Adm-clerical, White, Female,36, United-States, <=50K
20, Some-college,10, Machine-op-inspct, White, Male,40, United-States, <=50K
23, 5th-6th,3, Other-service, White, Male,40, El-Salvador, <=50K
26, Some-college,10, Prof-specialty, White, Female,35, United-States, <=50K
72, HS-grad,9, ?, White, Male,20, United-States, <=50K
23, HS-grad,9, Farming-fishing, White, Male,40, Poland, <=50K
62, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
52, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
58, Some-college,10, Other-service, White, Female,42, France, <=50K
25, Bachelors,13, Sales, White, Female,40, United-States, <=50K
24, Bachelors,13, Exec-managerial, Black, Male,40, United-States, <=50K
19, Some-college,10, Protective-serv, White, Male,8, United-States, <=50K
43, Some-college,10, Exec-managerial, White, Male,40, United-States, <=50K
47, HS-grad,9, Adm-clerical, Black, Female,40, United-States, <=50K
39, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
49, Assoc-voc,11, Handlers-cleaners, White, Male,42, United-States, <=50K
53, 5th-6th,3, ?, Black, Female,30, United-States, <=50K
32, Assoc-voc,11, Craft-repair, White, Male,45, United-States, <=50K
34, Some-college,10, Prof-specialty, White, Male,50, United-States, >50K
28, HS-grad,9, Craft-repair, White, Male,45, United-States, <=50K
57, Assoc-voc,11, ?, White, Female,38, United-States, <=50K
25, Some-college,10, Adm-clerical, Amer-Indian-Eskimo, Female,20, United-States, <=50K
20, Some-college,10, ?, White, Male,24, United-States, <=50K
21, Some-college,10, ?, White, Female,35, United-States, <=50K
34, Bachelors,13, Prof-specialty, White, Male,50, United-States, >50K
38, Bachelors,13, Exec-managerial, White, Male,80, United-States, >50K
50, HS-grad,9, Exec-managerial, White, Male,50, United-States, >50K
24, Some-college,10, Handlers-cleaners, Black, Male,50, United-States, <=50K
37, Some-college,10, Tech-support, White, Male,45, United-States, >50K
44, Some-college,10, Machine-op-inspct, White, Male,58, United-States, >50K
28, Some-college,10, Sales, White, Female,40, United-States, <=50K
42, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
74, Some-college,10, Adm-clerical, White, Female,9, United-States, <=50K
38, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
44, Masters,14, Prof-specialty, White, Male,40, United-States, <=50K
44, 11th,7, Machine-op-inspct, Other, Female,46, Puerto-Rico, <=50K
26, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
36, HS-grad,9, Other-service, Black, Male,40, United-States, <=50K
41, Assoc-acdm,12, Exec-managerial, White, Female,50, United-States, >50K
67, Prof-school,15, Prof-specialty, White, Male,48, United-States, >50K
39, 12th,8, Tech-support, White, Male,50, United-States, <=50K
57, 1st-4th,2, Priv-house-serv, Black, Female,30, United-States, <=50K
29, Assoc-voc,11, Craft-repair, White, Male,40, United-States, <=50K
31, Bachelors,13, Farming-fishing, White, Female,45, United-States, <=50K
34, HS-grad,9, ?, Black, Female,40, United-States, <=50K
44, Some-college,10, Transport-moving, White, Male,40, United-States, <=50K
29, Doctorate,16, Prof-specialty, White, Male,40, United-States, <=50K
30, Some-college,10, Handlers-cleaners, White, Female,40, United-States, <=50K
27, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
27, Some-college,10, Sales, White, Male,50, United-States, <=50K
32, HS-grad,9, Handlers-cleaners, White, Female,45, United-States, <=50K
58, 10th,6, Other-service, White, Female,8, United-States, <=50K
35, Some-college,10, Protective-serv, White, Male,40, United-States, <=50K
21, HS-grad,9, Handlers-cleaners, White, Male,36, United-States, <=50K
28, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
46, Some-college,10, Exec-managerial, White, Male,50, United-States, <=50K
36, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
72, 11th,7, Adm-clerical, White, Female,40, United-States, <=50K
35, HS-grad,9, Machine-op-inspct, Black, Female,40, United-States, <=50K
33, Assoc-voc,11, Craft-repair, Black, Female,40, United-States, >50K
69, 11th,7, Machine-op-inspct, White, Female,40, United-States, <=50K
35, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
31, HS-grad,9, Adm-clerical, White, Female,20, ?, <=50K
34, HS-grad,9, Tech-support, White, Female,32, United-States, <=50K
30, 11th,7, Other-service, White, Male,40, Mexico, <=50K
28, Bachelors,13, Transport-moving, White, Male,55, United-States, <=50K
54, Bachelors,13, Sales, White, Male,35, United-States, >50K
47, Some-college,10, Prof-specialty, White, Male,50, United-States, >50K
24, HS-grad,9, Handlers-cleaners, Black, Female,40, United-States, <=50K
52, Bachelors,13, Prof-specialty, White, Male,60, United-States, >50K
20, HS-grad,9, Handlers-cleaners, Amer-Indian-Eskimo, Male,48, United-States, <=50K
43, Masters,14, Exec-managerial, White, Male,45, United-States, <=50K
45, 7th-8th,4, Other-service, White, Female,40, Mexico, <=50K
29, HS-grad,9, Craft-repair, White, Male,35, United-States, <=50K
47, Masters,14, Exec-managerial, White, Male,42, United-States, <=50K
24, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
51, HS-grad,9, Prof-specialty, White, Male,40, United-States, <=50K
17, 11th,7, Sales, White, Male,12, United-States, <=50K
37, Assoc-voc,11, Craft-repair, White, Male,40, United-States, >50K
27, Doctorate,16, Prof-specialty, White, Female,70, United-States, <=50K
29, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
18, 12th,8, ?, White, Male,25, United-States, <=50K
36, Assoc-acdm,12, Sales, White, Female,35, United-States, <=50K
58, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
26, Some-college,10, Craft-repair, White, Male,45, United-States, <=50K
65, Some-college,10, ?, White, Male,30, United-States, >50K
57, HS-grad,9, Sales, White, Male,40, United-States, >50K
59, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
27, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
31, Bachelors,13, Tech-support, White, Male,40, United-States, <=50K
21, Some-college,10, Sales, White, Female,24, United-States, <=50K
29, Some-college,10, Adm-clerical, White, Male,60, United-States, <=50K
18, 11th,7, Other-service, White, Male,40, United-States, <=50K
52, 10th,6, Craft-repair, White, Male,47, United-States, >50K
57, Bachelors,13, Prof-specialty, White, Male,80, United-States, <=50K
42, HS-grad,9, ?, White, Male,40, United-States, <=50K
55, HS-grad,9, ?, Asian-Pac-Islander, Female,40, United-States, <=50K
60, 7th-8th,4, Transport-moving, White, Male,48, United-States, >50K
31, Bachelors,13, Prof-specialty, White, Male,40, Canada, >50K
23, Bachelors,13, Adm-clerical, White, Female,40, United-States, <=50K
27, HS-grad,9, Sales, White, Male,40, United-States, <=50K
23, Some-college,10, ?, Amer-Indian-Eskimo, Female,25, United-States, <=50K
42, Prof-school,15, Prof-specialty, White, Male,50, United-States, >50K
25, Some-college,10, Tech-support, White, Male,40, United-States, <=50K
49, Bachelors,13, Prof-specialty, White, Female,45, United-States, <=50K
32, Bachelors,13, Tech-support, White, Male,40, United-States, <=50K
19, Some-college,10, Adm-clerical, White, Male,28, United-States, <=50K
60, 7th-8th,4, Other-service, White, Female,40, United-States, <=50K
42, 9th,5, Other-service, White, Male,40, United-States, <=50K
35, Assoc-acdm,12, Farming-fishing, White, Male,40, United-States, <=50K
48, HS-grad,9, Adm-clerical, Black, Female,37, United-States, <=50K
51, Masters,14, Craft-repair, White, Male,40, United-States, >50K
29, HS-grad,9, Craft-repair, Amer-Indian-Eskimo, Male,40, United-States, <=50K
36, HS-grad,9, Exec-managerial, Black, Male,40, United-States, <=50K
17, 10th,6, Other-service, White, Female,21, United-States, <=50K
52, Masters,14, Prof-specialty, White, Female,60, United-States, <=50K
24, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
24, HS-grad,9, Handlers-cleaners, White, Male,50, United-States, <=50K
26, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
27, Bachelors,13, Other-service, White, Female,20, United-States, <=50K
39, HS-grad,9, Handlers-cleaners, White, Male,60, United-States, <=50K
30, HS-grad,9, Transport-moving, Black, Male,45, United-States, <=50K
50, HS-grad,9, Exec-managerial, White, Male,32, United-States, <=50K
52, Bachelors,13, Sales, White, Male,55, United-States, <=50K
46, Prof-school,15, Prof-specialty, White, Male,45, United-States, >50K
23, Bachelors,13, Sales, White, Female,20, United-States, <=50K
45, 11th,7, Other-service, Black, Female,20, United-States, <=50K
65, 9th,5, Priv-house-serv, Black, Female,24, United-States, <=50K
29, Assoc-voc,11, Transport-moving, White, Male,55, United-States, <=50K
47, 9th,5, Handlers-cleaners, White, Male,40, El-Salvador, <=50K
30, HS-grad,9, Farming-fishing, Black, Male,60, United-States, <=50K
34, HS-grad,9, Sales, White, Male,45, United-States, >50K
38, HS-grad,9, Sales, White, Male,64, United-States, <=50K
33, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
49, Bachelors,13, Sales, White, Male,26, United-States, >50K
47, Some-college,10, Other-service, Black, Female,40, United-States, <=50K
49, 10th,6, Other-service, Black, Female,40, United-States, <=50K
43, Some-college,10, Craft-repair, White, Male,60, United-States, >50K
30, Bachelors,13, Adm-clerical, Black, Female,40, United-States, >50K
58, HS-grad,9, Craft-repair, White, Male,60, United-States, <=50K
19, HS-grad,9, Other-service, White, Female,14, United-States, <=50K
21, Bachelors,13, Handlers-cleaners, White, Male,40, United-States, <=50K
33, Bachelors,13, Exec-managerial, White, Male,60, United-States, >50K
47, 5th-6th,3, Transport-moving, White, Male,50, Cuba, <=50K
52, Doctorate,16, Prof-specialty, White, Male,60, United-States, >50K
26, HS-grad,9, Craft-repair, White, Male,55, United-States, <=50K
60, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
21, Some-college,10, Handlers-cleaners, White, Male,40, United-States, <=50K
36, Some-college,10, Sales, White, Male,50, United-States, >50K
31, Some-college,10, Craft-repair, White, Male,45, United-States, <=50K
50, Doctorate,16, Prof-specialty, White, Male,40, United-States, >50K
31, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
71, HS-grad,9, Craft-repair, White, Male,15, United-States, <=50K
58, HS-grad,9, ?, White, Male,50, United-States, <=50K
